Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
05/09/2023,96.98,96.98,96.98,96.98,0.025,+0.03%,0,81
05/08/2023,96.955,96.955,96.955,96.955,-0.1,-0.10%,0,81
05/05/2023,97.055,97.055,97.055,97.055,-0.25,-0.26%,0,81
05/04/2023,97.21,97.305,97.17,97.305,0.225,+0.23%,3,81
05/03/2023,97.08,97.08,97.08,97.08,0.09,+0.09%,1,81
05/02/2023,96.9,96.99,96.9,96.99,0.195,+0.20%,2,81
05/01/2023,96.795,96.795,96.795,96.795,-0.095,-0.10%,0,80
04/28/2023,96.89,96.89,96.89,96.89,0.025,+0.03%,0,80
04/27/2023,96.865,96.865,96.865,96.865,-0.19,-0.20%,0,80
04/26/2023,97.08,97.08,97.055,97.055,-0.035,-0.04%,2,80
04/25/2023,97,97.09,97,97.09,0.28,+0.29%,1,81
04/24/2023,96.81,96.81,96.81,96.81,0.055,+0.06%,0,81
04/21/2023,96.755,96.755,96.755,96.755,-0.005,-0.01%,0,81
04/20/2023,96.76,96.76,96.76,96.76,0.135,+0.14%,0,81
04/19/2023,96.625,96.625,96.625,96.625,0,0.00%,0,81
04/18/2023,96.625,96.625,96.625,96.625,-0.005,-0.01%,0,81
04/17/2023,96.63,96.63,96.63,96.63,-0.115,-0.12%,0,81
04/14/2023,96.745,96.92,96.745,96.745,-0.15,-0.15%,0,81
04/13/2023,96.895,96.975,96.895,96.895,0.005,+0.01%,0,81
04/12/2023,96.89,96.97,96.89,96.89,0.09,+0.09%,0,81
04/11/2023,96.855,96.9,96.8,96.8,-0.05,-0.05%,1,81
04/10/2023,96.85,96.925,96.85,96.85,-0.03,-0.03%,0,81
04/07/2023,96.88,96.88,96.88,96.88,-0.19,-0.20%,0,81
04/06/2023,97.07,97.07,97.07,97.07,-0.105,-0.11%,0,81
04/05/2023,97.1,97.175,97.1,97.175,0.095,+0.10%,2,81
04/04/2023,97.08,97.08,97.08,97.08,0.2,+0.21%,0,80
04/03/2023,96.88,96.88,96.88,96.88,0.165,+0.17%,0,80
03/31/2023,96.715,96.775,96.715,96.715,0.055,+0.06%,2,80
03/30/2023,96.66,96.66,96.66,96.66,-0.035,-0.04%,0,80
03/29/2023,96.695,96.745,96.695,96.695,-0.03,-0.03%,0,80
03/28/2023,96.87,96.87,96.725,96.725,-0.14,-0.14%,1,80
03/27/2023,96.935,96.935,96.79,96.865,-0.265,-0.27%,124,80
03/24/2023,97.245,97.29,97.075,97.13,-0.115,-0.12%,301,87
03/23/2023,97.105,97.245,96.95,97.245,0.135,+0.14%,125,388
03/22/2023,96.86,97.11,96.825,97.11,0.275,+0.28%,1,513
03/21/2023,96.83,96.835,96.83,96.835,-0.28,-0.29%,1,513
03/20/2023,96.97,97.115,96.97,97.115,-0.075,-0.08%,1,513
03/17/2023,97.21,97.375,97.19,97.19,0.22,+0.23%,4,513
03/16/2023,96.97,96.97,96.97,96.97,-0.09,-0.09%,0,513
03/15/2023,97.06,97.06,97.06,97.06,0.21,+0.22%,0,513
03/14/2023,97.005,97.05,96.7,96.85,-0.35,-0.36%,518,513
